Date,Confirmed,Recovered,Deaths,Increase rate,day_number,new_cases
2021-07-11,187374019,123197639,4034264,0.1981562266281062,536,370559.0
2021-07-12,187806270,123499875,4042328,0.2306888662082868,537,432251.0
2021-07-13,188332239,123783322,4050711,0.2800593398718797,538,525969.0
2021-07-14,188870189,124113063,4059318,0.2856388278801273,539,537950.0
2021-07-15,189446635,124394119,4067943,0.3052075094815519,540,576446.0
2021-07-16,190042655,124784824,4076686,0.3146110248936329,541,596020.0
2021-07-17,190533173,125065613,4084203,0.2581094228556215,542,490518.0
2021-07-18,190954486,125382096,4090742,0.2211231741781784,543,421313.0
2021-07-19,191440779,125688817,4097881,0.2546643497026825,544,486293.0
2021-07-20,191973342,126008997,4118607,0.2781868120166811,545,532563.0
2021-07-21,192529117,126315580,4127267,0.2895063419795025,546,555775.0
2021-07-22,193094481,126671708,4136039,0.2936511675789797,547,565364.0
2021-07-23,193822688,126918098,4144358,0.3771247092245997,548,728207.0
2021-07-24,194255794,127435324,4153052,0.2234547484967291,549,433106.0
2021-07-25,194702066,127762741,4160384,0.2297342029345081,550,446272.0
2021-07-26,195240235,128063201,4168797,0.2764064147115932,551,538169.0
2021-07-27,195846899,128409040,4178640,0.3107269359719834,552,606664.0
2021-07-28,196496923,128745703,4188793,0.3319041574408589,553,650024.0
2021-07-29,197139976,129094091,4199056,0.327258559667115,554,643053.0
2021-07-30,197872571,129401282,4208607,0.371611590335184,555,732595.0
2021-07-31,198391486,129705211,4217440,0.2622470600030764,556,518915.0
2021-08-01,198875665,129994389,4224807,0.2440523077688928,557,484179.0
2021-08-02,199443161,130277533,4232852,0.2853521570876959,558,567496.0
2021-08-03,200077681,130582001,4243256,0.3181457798896398,559,634520.0
2021-08-04,200758017,130899061,4253756,0.340035928345251,560,680336.0
2021-08-05,201443373,0,4264706,0.3413841251480383,561,685356.0
2021-08-06,202263081,0,4275153,0.4069173325448637,562,819708.0
2021-08-07,202826624,0,4283820,0.2786188152646601,563,563543.0
2021-08-08,203296529,0,4291259,0.2316781646969581,564,469905.0
2021-08-09,203910612,0,4300015,0.3020627076225192,565,614083.0
2021-08-10,204556461,0,4311606,0.3167314313195234,566,645849.0
2021-08-11,205287051,0,4322122,0.3571581148932763,567,730590.0
2021-08-12,205993035,0,4332626,0.3439008922194513,568,705984.0
2021-08-13,206794999,0,4343083,0.3893160756624611,569,801964.0
2021-08-14,207352369,0,4351807,0.2695277945285321,570,557370.0
2021-08-15,207822568,0,4359219,0.2267632640358211,571,470199.0
2021-08-16,208477534,0,4368979,0.315156340479827,572,654966.0
2021-08-17,209159680,0,4379748,0.3272036017079903,573,682146.0
2021-08-18,209895653,0,4390561,0.3518713549380071,574,735973.0
2021-08-19,210607624,0,4402001,0.3392023559439794,575,711971.0
2021-08-20,211392868,0,4412487,0.3728469013068587,576,785244.0
2021-08-21,211958726,0,4421394,0.2676807431365187,577,565858.0
2021-08-22,212412489,0,4429082,0.2140808300574518,578,453763.0
2021-08-23,213083549,0,4439029,0.3159230434892178,579,671060.0
2021-08-24,213760144,0,4450069,0.317525685664265,580,676595.0
2021-08-25,214497353,0,4461417,0.3448767324932191,581,737209.0
2021-08-26,215233641,0,4473015,0.3432620448234622,582,736288.0
2021-08-27,215985195,0,4483359,0.3491805446900375,583,751554.0
2021-08-28,216551398,0,4491807,0.2621489866469783,584,566203.0
2021-08-29,217005390,0,4498545,0.2096463029991614,585,453992.0
2021-08-30,217659628,0,4508005,0.3014846774082431,586,654238.0
2021-08-31,218280898,0,4517214,0.2854318946093209,587,621270.0
2021-09-01,219000231,0,4529702,0.3295446402277491,588,719333.0
2021-09-02,219676549,0,4540913,0.3088206788238501,589,676318.0
2021-09-03,220400668,0,4551613,0.3296296319731425,590,724119.0
2021-09-04,220906759,0,4559352,0.2296231697446579,591,506091.0
2021-09-05,221362690,0,4565831,0.2063906971719231,592,455931.0
2021-09-06,221821940,0,4573840,0.2074649526530419,593,459250.0
2021-09-07,222478184,0,4584328,0.2958426925668398,594,656244.0
2021-09-08,223115208,0,4594429,0.2863309959416066,595,637024.0
2021-09-09,223755136,0,4605142,0.2868150520694223,596,639928.0
2021-09-10,224414378,0,4614334,0.2946265331759803,597,659242.0
2021-09-11,224892541,0,4622726,0.2130714637187818,598,478163.0
2021-09-12,225269501,0,4628306,0.1676178313090428,599,376960.0
2021-09-13,225831661,0,4637341,0.2495499823564664,600,562160.0
2021-09-14,226382316,0,4647239,0.2438342779580406,601,550655.0
2021-09-15,226949475,0,4657706,0.2505314946950184,602,567159.0
2021-09-16,227536585,0,4668180,0.2586963464004488,603,587110.0
2021-09-17,228159977,0,4677223,0.2739744028416353,604,623392.0
2021-09-18,228691015,0,4683766,0.2327480949912613,605,531038.0
2021-09-19,229060019,0,4689794,0.1613548306652974,606,369004.0
2021-09-20,229576329,0,4697932,0.2254038056287771,607,516310.0
2021-09-21,230065643,0,4707355,0.2131378274630395,608,489314.0
2021-09-22,230600342,0,4717094,0.2324114948358455,609,534699.0
2021-09-23,231148056,0,4726946,0.2375165601445638,610,547714.0
2021-09-24,231697328,0,4735665,0.2376277826018143,611,549272.0
2021-09-25,232077347,0,4741180,0.1640152708191783,612,380019.0
2021-09-26,232439247,0,4746649,0.1559393903274842,613,361900.0
2021-09-27,232909032,0,4754271,0.2021108767401918,614,469785.0
2021-09-28,233360421,0,4763667,0.193804849955325,615,451389.0
2021-09-29,233851041,0,4772938,0.2102413073723414,616,490620.0
2021-09-30,234340438,0,4781771,0.2092772381543514,617,489397.0
2021-10-01,234862666,0,4790395,0.2228501424922659,618,522228.0
2021-10-02,235219823,0,4796358,0.1520705721700357,619,357157.0
2021-10-03,235534134,0,4800641,0.1336243671945965,620,314311.0
2021-10-04,235968653,0,4807688,0.1844823901405305,621,434519.0
2021-10-05,236391351,0,4815096,0.1791331156176918,622,422698.0
2021-10-06,236898796,0,4824263,0.2146630990742127,623,507445.0
2021-10-07,237360236,0,4833182,0.1947835986469091,624,461440.0
2021-10-08,237836322,0,4840732,0.2005752977090906,625,476086.0
2021-10-09,238183753,0,4845634,0.1460798742086164,626,347431.0
2021-10-10,238506140,0,4850329,0.1353522211063657,627,322387.0
2021-10-11,238880802,0,4856064,0.1570869412418481,628,374662.0
2021-10-12,239319201,0,4864132,0.1835220730714057,629,438399.0
2021-10-13,239776316,0,4873048,0.1910064040369247,630,457115.0
2021-10-14,240229852,0,4881003,0.1891496239353348,631,453536.0
2021-10-15,240688651,0,4888198,0.1909833420702436,632,458799.0
2021-10-16,241039445,0,4893557,0.1457459662275476,633,350794.0
2021-10-17,241359592,0,4897845,0.1328193400047033,634,320147.0
2021-10-18,241769765,0,4904250,0.1699426969531834,635,410173.0
2021-10-19,242201982,0,4912482,0.1787721471293153,636,432217.0
2021-10-20,242678202,0,4921159,0.1966210169163686,637,476220.0
2021-10-21,243140623,0,4928821,0.190549046510572,638,462421.0
2021-10-22,243633498,0,4937006,0.2027119096425117,639,492875.0
2021-10-23,244017010,0,4942892,0.1574134932791549,640,383512.0
2021-10-24,244337844,0,4947423,0.1314801783695325,641,320834.0
2021-10-25,244764051,0,4954116,0.1744334782621721,642,426207.0
2021-10-26,245190193,0,4961902,0.1741031815166353,643,426142.0
2021-10-27,245704870,0,4971047,0.2099092927423896,644,514677.0
2021-10-28,246188053,0,4979941,0.1966517798365168,645,483183.0
2021-10-29,246684172,0,4987742,0.2015203394130583,646,496119.0
2021-10-30,247078252,0,4993808,0.1597508250346925,647,394080.0
2021-10-31,247441791,0,4998323,0.1471351675257926,648,363539.0
2021-11-01,247862939,0,5004550,0.1702008372546899,649,421148.0
2021-11-02,248267015,0,5011705,0.1630239686619708,650,404076.0
2021-11-03,248791446,0,5020142,0.2112366799915002,651,524431.0
2021-11-04,249311355,0,5027749,0.2089738246064939,652,519909.0
2021-11-05,249835638,0,5036379,0.2102924674249193,653,524283.0
2021-11-06,250273075,0,5043130,0.1750899125128017,654,437437.0
2021-11-07,250633834,0,5047630,0.1441461491612711,655,360759.0
2021-11-08,251104863,0,5054205,0.1879351213212498,656,471029.0
2021-11-09,251572196,0,5062306,0.1861106927268071,657,467333.0
2021-11-10,252149324,0,5070583,0.2294084994988874,658,577128.0
2021-11-11,252670145,0,5078264,0.2065526061057375,659,520821.0
2021-11-12,253268010,0,5087293,0.2366187742520985,660,597865.0
2021-11-13,253709049,0,5093750,0.1741392448260638,661,441039.0
2021-11-14,254087547,0,5098387,0.1491858494964442,662,378498.0
2021-11-15,254614006,0,5105091,0.2071959079521516,663,526459.0
2021-11-16,255119474,0,5112782,0.1985232501310238,664,505468.0
2021-11-17,255738287,0,5121983,0.2425581200437878,665,618813.0
2021-11-18,256359795,0,5130367,0.2430250109558292,666,621508.0
2021-11-19,256975937,0,5138374,0.2403426793191186,667,616142.0
2021-11-20,257476267,0,5144616,0.1946991636030108,668,500330.0
2021-11-21,257896926,0,5149188,0.163377776484541,669,420659.0
2021-11-22,258498491,0,5156226,0.233257917932686,670,601565.0
2021-11-23,259088786,0,5164266,0.2283552982133269,671,590295.0
2021-11-24,259749821,0,5172889,0.2551384064920509,672,661035.0
2021-11-25,260348236,0,5180720,0.2303812944687265,673,598415.0
2021-11-26,260958536,0,5187603,0.2344167985835709,674,610300.0
2021-11-27,261442001,0,5193759,0.185265064485187,675,483465.0
2021-11-28,261872471,0,5198598,0.1646521975633134,676,430470.0
2021-11-29,262503351,0,5206035,0.2409111570952412,677,630880.0
2021-11-30,263103570,0,5214076,0.2286519382375427,678,600219.0
2021-12-01,263808393,0,5223401,0.267888041199897,679,704823.0
2021-12-02,264514416,0,5233564,0.2676271941052308,680,706023.0
2021-12-03,265243812,0,5242115,0.2757490540704594,681,729396.0
2021-12-04,265779007,0,5247925,0.2017747354648937,682,535195.0
2021-12-05,266238363,0,5255326,0.1728338160282162,683,459356.0
2021-12-06,266837354,0,5262171,0.2249829788804703,684,598991.0
2021-12-07,267477689,0,5270013,0.2399720243066119,685,640335.0
2021-12-08,268190740,0,5278327,0.2665833560420809,686,713051.0
2021-12-09,268888034,0,5286892,0.2599992826001375,687,697294.0
2021-12-10,269581599,0,5294954,0.2579382167672065,688,693565.0
2021-12-11,270102238,0,5301315,0.1931285376788643,689,520639.0
2021-12-12,270557955,0,5305892,0.168720186613189,690,455717.0
2021-12-13,271168627,0,5312131,0.2257083884301239,691,610672.0
2021-12-14,271806819,0,5319931,0.2353487595746096,692,638192.0
2021-12-15,272546235,0,5329015,0.2720373251562905,693,739416.0
2021-12-16,273288914,0,5336420,0.2724965178843875,694,742679.0
2021-12-17,274056452,0,5343698,0.2808522265926967,695,767538.0
2021-12-18,274626704,0,5349753,0.2080782976786111,696,570252.0
2021-12-19,275139094,0,5354168,0.1865769033152726,697,512390.0
2021-12-20,275875635,0,5360781,0.2676976903907374,698,736541.0
2021-12-21,276632039,0,5368447,0.2741829665385274,699,756404.0
2021-12-22,277542581,0,5378823,0.3291527631042042,700,910542.0
2021-12-23,278549328,0,5386072,0.362736051661925,701,1006747.0
2021-12-24,279441137,0,5392175,0.3201619642751391,702,891809.0
2021-12-25,280143261,0,5396516,0.2512600712757621,703,702124.0
2021-12-26,280723328,0,5400289,0.2070608437730722,704,580067.0
2021-12-27,281991534,0,5406610,0.4517636667516281,705,1268206.0
2021-12-28,283318084,0,5414187,0.4704219240851393,706,1326550.0
2021-12-29,285014489,0,5422062,0.5987634026213449,707,1696405.0
2021-12-30,286956973,0,5429648,0.6815386848631404,708,1942484.0
2021-12-31,288702918,0,5436385,0.6084344219786567,709,1745945.0
2022-01-01,289928499,0,5440821,0.4245128551142666,710,1225581.0
2022-01-02,290848465,0,5444100,0.3173078890737126,711,919966.0
2022-01-03,293207625,0,5449830,0.811130290819998,712,2359160.0
2022-01-04,295707620,0,5457794,0.8526364210344121,713,2499995.0
2022-01-05,298281697,0,5465721,0.870480442810368,714,2574077.0
2022-01-06,300939650,0,5473352,0.8910881984153389,715,2657953.0
2022-01-07,303883455,0,5480605,0.9782044340119356,716,2943805.0
2022-01-08,306062481,0,5486154,0.7170597688511867,717,2179026.0
2022-01-09,308098481,0,5490156,0.6652236475858666,718,2036000.0
2022-01-10,311286657,0,5496572,1.034791210152055,719,3188176.0
2022-01-11,314318499,0,5505829,0.9739710751559776,720,3031842.0
2022-01-12,317771465,0,5515029,1.0985564040887077,721,3452966.0
2022-01-13,320953420,0,5523359,1.0013344023825426,722,3181955.0
2022-01-14,324269276,0,5531354,1.0331268630818764,723,3315856.0
2022-01-15,326766141,0,5537758,0.7699974017889996,724,2496865.0
2022-01-16,328944049,0,5542128,0.6665035714333695,725,2177908.0
2022-01-17,331605207,0,5548217,0.8090001956533344,726,2661158.0
2022-01-18,335365768,0,5557505,1.134047632732136,727,3760561.0
2022-01-19,339454794,0,5567559,1.2192735186973525,728,4089026.0
2022-01-20,343160300,0,5577247,1.0916051461037843,729,3705506.0
2022-01-21,346995996,0,5587202,1.1177563371986796,730,3835696.0
2022-01-22,349785095,0,5593449,0.8037842027433654,731,2789099.0
2022-01-23,352241709,0,5598467,0.7023209493817911,732,2456614.0
2022-01-24,355664142,0,5606968,0.971614920253524,733,3422433.0
2022-01-25,359315173,0,5617692,1.0265389643918617,734,3651031.0
2022-01-26,362977513,0,5628287,1.0192555937513943,735,3662340.0
2022-01-27,366733894,0,5638821,1.0348798108603494,736,3756381.0
2022-01-28,370353940,0,5651060,0.9871042898478318,737,3620046.0
2022-01-29,373094973,0,5659104,0.7401117428371357,738,2741033.0
2022-01-30,375411593,0,5664764,0.6209196498608411,739,2316620.0
2022-01-31,378898305,0,5674484,0.9287704655407378,740,3486712.0
2022-02-01,382058803,0,5688480,0.8341283025797649,741,3160498.0
2022-02-02,385247362,0,5700656,0.8345728393019124,742,3188559.0
2022-02-03,388420043,0,5712365,0.8235438611517345,743,3172681.0
2022-02-04,391364751,0,5725509,0.7581246264369524,744,2944708.0
2022-02-05,393664575,0,5733888,0.5876420894123906,745,2299824.0
2022-02-06,395536584,0,5739758,0.4755340253818876,746,1872009.0
2022-02-07,398132675,0,5750605,0.656346620013283,747,2596091.0
2022-02-08,400757381,0,5763661,0.6592541041751974,748,2624706.0
2022-02-09,403196058,0,5776954,0.60851705186685,749,2438677.0
2022-02-10,405975896,0,5788716,0.6894506890243456,750,2779838.0
2022-02-11,408397574,0,5800898,0.5965078281396293,751,2421678.0
2022-02-12,410316973,0,5809724,0.4699829583218826,752,1919399.0
2022-02-13,411834455,0,5814923,0.3698316423288685,753,1517482.0
2022-02-14,413533932,0,5825785,0.4126602277606909,754,1699477.0
2022-02-15,415413492,0,5836502,0.4545116747517589,755,1879560.0
2022-02-16,417650987,0,5849486,0.5386187601244304,756,2237495.0
2022-02-17,419707976,0,5861869,0.4925138606220988,757,2056989.0
2022-02-18,421687213,0,5872514,0.4715747884667314,758,1979237.0
2022-02-19,423315769,0,5881022,0.38619999606201,759,1628556.0
2022-02-20,424641031,0,5886415,0.3130670050706285,760,1325262.0
2022-02-21,426036968,0,5893583,0.3287334237844764,761,1395937.0
2022-02-22,427749047,0,5903733,0.401861605587241,762,1712079.0
2022-02-23,429676087,0,5915748,0.4505071404635999,763,1927040.0
2022-02-24,431444205,0,5926525,0.4115002099244122,764,1768118.0
2022-02-25,433081005,0,5935378,0.3793769810861175,765,1636800.0
2022-02-26,434510151,0,5941897,0.3299950779415966,766,1429146.0
2022-02-27,435657010,0,5946387,0.263942970575157,767,1146859.0
2022-02-28,437015803,0,5954001,0.3118951305294043,768,1358793.0
2022-03-01,438639552,0,5962176,0.3715538405827397,769,1623749.0
2022-03-02,440300042,0,5970165,0.378554554059001,770,1660490.0
2022-03-03,442056325,0,5978342,0.3988832233633991,771,1756283.0
2022-03-04,443810172,0,5986924,0.3967474054352689,772,1753847.0
2022-03-05,445279837,0,5992605,0.3311472094875734,773,1469665.0
2022-03-06,446492187,0,5996677,0.2722669879166345,774,1212350.0
2022-03-07,447915024,0,6004209,0.3186700778708139,775,1422837.0
2022-03-08,449665818,0,6011475,0.3908763730148957,776,1750794.0
2022-03-09,451505161,0,6019271,0.4090466578449154,777,1839343.0
2022-03-10,453366072,0,6026792,0.4121571934811173,778,1860911.0
2022-03-11,455216502,0,6033268,0.4081536123417722,779,1850430.0
2022-03-12,456964861,0,6037979,0.3840719728565552,780,1748359.0
2022-03-13,458246184,0,6041327,0.2803985840828142,781,1281323.0
2022-03-14,459875566,0,6046593,0.355569136610639,782,1629382.0
2022-03-15,461678072,0,6051908,0.3919551577132497,783,1802506.0
2022-03-16,463901519,0,6058692,0.4816011707829173,784,2223447.0
2022-03-17,465954428,0,6065766,0.4425312088706483,785,2052909.0
2022-03-18,467868149,0,6071185,0.4107099074504342,786,1913721.0
2022-03-19,469577252,0,6075019,0.3652958645834213,787,1709103.0
2022-03-20,470647389,0,6078084,0.2278937055494332,788,1070137.0
2022-03-21,472118029,0,6094399,0.3124717217968036,789,1470640.0
2022-03-22,474093465,0,6099303,0.4184199455767871,790,1975436.0
2022-03-23,475866103,0,6105144,0.3739005345707518,791,1772638.0
2022-03-24,477617482,0,6110404,0.3680402930485679,792,1751379.0
2022-03-25,479458583,0,6119371,0.3854760492204931,793,1841101.0
2022-03-26,480815100,0,6122298,0.2829268362477098,794,1356517.0
2022-03-27,481727049,0,6124662,0.1896672962226019,795,911949.0
2022-03-28,483219734,0,6128734,0.3098611554195704,796,1492685.0
2022-03-29,484968478,0,6133504,0.3618941605559511,797,1748744.0
2022-03-30,486560758,0,6138489,0.3283264938303887,798,1592280.0
2022-03-31,488406809,0,6143294,0.3794081149470751,799,1846051.0
2022-04-01,489571518,0,6147833,0.2384710815937867,800,1164709.0
2022-04-02,490616434,0,6150482,0.2134348019812704,801,1044916.0
2022-04-03,491405149,0,6152101,0.160760004219508,802,788715.0
2022-04-04,492310289,0,6155027,0.184194244167352,803,905140.0
2022-04-05,493669057,0,6159243,0.2759982942383721,804,1358768.0
2022-04-06,495122641,0,6166840,0.2944450293954721,805,1453584.0
2022-04-07,496338419,0,6170907,0.2455508795850036,806,1215778.0
2022-04-08,497531675,0,6175012,0.240411774370422,807,1193256.0
2022-04-09,498299996,0,6177309,0.1544265498272044,808,768321.0
2022-04-10,498868313,0,6178789,0.1140511749070935,809,568317.0
2022-04-11,499843502,0,6181737,0.1954802449038289,810,975189.0
2022-04-12,500880363,0,6185040,0.2074371269909997,811,1036861.0
2022-04-13,501920234,0,6189593,0.2076086580379674,812,1039871.0
2022-04-14,502892186,0,6193401,0.1936467060222162,813,971952.0
2022-04-15,503606396,0,6195647,0.1420205005929442,814,714210.0
2022-04-16,504155459,0,6197159,0.1090262165772811,815,549063.0
